case_id,ok,engine_type,alpha,mdot0,mdot_core,mdot_cool,mdot_fuel,pi_d,pi_bd,pi_c,pi_f,pi_t,Tt4,f,fcool,eta_t_eff,Twg_est,Vc_cool,Re_x_cool,area_ratio_cool,F_installed,eta0,fc,fail_reason
case_001445,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001453,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001461,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001469,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001477,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001485,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001493,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001501,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001509,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001517,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001525,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001533,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001541,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001549,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001557,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001565,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001573,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001581,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001589,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001597,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001605,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001613,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001621,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001629,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001637,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001645,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001653,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001661,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001669,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001677,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001685,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001693,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001701,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001709,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001717,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001725,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001733,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001741,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001749,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001757,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001765,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001773,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001781,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001789,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001797,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001805,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001813,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001821,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001829,0,,,,,,,,,,,,,,,,,,,,,,,'F'
