case_id,ok,engine_type,alpha,mdot0,mdot_core,mdot_cool,mdot_fuel,pi_d,pi_bd,pi_c,pi_f,pi_t,Tt4,f,fcool,eta_t_eff,Twg_est,Vc_cool,Re_x_cool,area_ratio_cool,F_installed,eta0,fc,fail_reason
case_001208,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001216,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001224,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001232,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001240,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001248,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001256,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001264,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001272,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001280,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001288,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001296,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001304,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001312,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001320,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001328,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001336,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001344,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001352,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001360,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001368,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001376,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001384,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001392,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001400,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001408,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001416,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001424,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001432,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001440,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001448,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001456,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001464,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001472,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001480,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001488,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001496,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001504,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001512,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001520,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001528,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001536,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001544,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001552,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001560,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001568,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001576,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001584,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001592,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001600,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001608,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001616,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001624,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001632,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001640,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001648,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001656,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001664,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001672,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001680,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001688,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001696,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001704,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001712,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001720,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001728,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001736,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001744,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001752,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001760,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001768,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001776,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001784,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001792,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001800,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001808,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001816,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001824,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001832,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001840,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001848,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001856,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001864,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001872,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001880,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001888,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001896,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001904,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001912,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001920,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001928,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001936,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001944,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001952,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001960,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001968,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001976,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001984,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001992,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002000,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002008,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002016,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002024,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002032,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002040,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002048,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002056,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002064,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002072,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002080,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002088,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002096,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002104,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002112,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002120,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002128,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002136,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002144,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002152,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002160,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002168,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002176,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002184,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002192,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002200,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002208,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002216,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002224,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002232,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002240,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002248,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002256,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002264,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002272,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002280,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002288,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002296,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002304,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002312,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002320,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002328,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002336,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002344,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002352,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002360,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002368,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002376,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002384,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002392,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002400,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002408,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002416,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002424,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002432,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002440,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002448,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002456,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002464,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002472,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002480,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002488,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002496,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002504,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002512,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002520,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002528,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002536,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002544,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002552,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002560,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002568,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002576,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002584,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002592,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002600,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002608,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002616,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002624,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002632,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002640,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002648,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002656,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002664,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002672,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002680,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002688,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002696,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002704,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002712,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002720,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002728,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002736,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002744,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002752,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002760,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002768,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002776,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002784,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002792,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002800,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002808,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002816,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002824,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002832,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002840,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002848,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002856,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002864,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002872,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002880,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002888,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002896,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002904,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002912,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002920,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002928,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002936,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002944,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002952,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002960,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002968,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002976,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002984,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002992,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003000,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003008,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003016,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003024,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003032,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003040,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003048,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003056,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003064,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003072,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003080,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003088,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003096,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003104,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003112,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003120,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003128,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003136,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003144,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003152,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003160,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003168,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003176,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003184,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003192,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003200,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003208,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003216,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003224,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003232,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003240,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003248,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003256,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003264,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003272,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003280,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003288,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003296,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003304,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003312,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003320,0,,,,,,,,,,,,,,,,,,,,,,,'F'
