case_id,ok,engine_type,alpha,mdot0,mdot_core,mdot_cool,mdot_fuel,pi_d,pi_bd,pi_c,pi_f,pi_t,Tt4,f,fcool,eta_t_eff,Twg_est,Vc_cool,Re_x_cool,area_ratio_cool,F_installed,eta0,fc,fail_reason
case_001807,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001815,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001823,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001831,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001839,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001847,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001855,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001863,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001871,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001879,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001887,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001895,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001903,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001911,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001919,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001927,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001935,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001943,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001951,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001959,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001967,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001975,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001983,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001991,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_001999,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002007,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002015,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002023,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002031,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002039,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002047,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002055,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002063,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002071,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002079,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002087,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002095,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002103,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002111,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002119,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002127,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002135,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002143,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002151,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002159,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002167,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002175,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002183,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002191,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002199,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002207,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002215,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002223,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002231,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002239,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002247,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002255,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002263,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002271,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002279,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002287,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002295,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002303,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002311,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002319,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002327,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002335,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002343,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002351,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002359,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002367,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002375,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002383,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002391,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002399,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002407,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002415,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002423,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002431,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002439,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002447,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002455,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002463,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002471,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002479,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002487,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002495,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002503,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002511,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002519,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002527,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002535,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002543,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002551,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002559,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002567,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002575,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002583,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002591,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002599,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002607,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002615,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002623,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002631,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002639,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002647,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002655,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002663,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002671,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002679,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002687,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002695,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002703,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002711,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002719,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002727,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002735,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002743,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002751,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002759,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002767,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002775,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002783,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002791,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002799,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002807,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002815,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002823,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002831,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002839,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002847,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002855,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002863,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002871,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002879,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002887,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002895,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002903,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002911,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002919,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002927,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002935,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002943,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002951,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002959,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002967,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002975,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002983,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002991,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_002999,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003007,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003015,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003023,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003031,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003039,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003047,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003055,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003063,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003071,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003079,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003087,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003095,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003103,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003111,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003119,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003127,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003135,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003143,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003151,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003159,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003167,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003175,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003183,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003191,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003199,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003207,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003215,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003223,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003231,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003239,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003247,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003255,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003263,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003271,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003279,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003287,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003295,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003303,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003311,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003319,0,,,,,,,,,,,,,,,,,,,,,,,'F'
case_003327,0,,,,,,,,,,,,,,,,,,,,,,,'F'
